catalog_type,item_id,variation_id,image_url
clothing,00109493a1081282,0,https://dodo.ac/np/images/8/82/Tweed_Pants_%28Berry_Red%29_NH_Icon.png
clothing,00109493a1081282,1,https://dodo.ac/np/images/9/92/Tweed_Pants_%28Pink%29_NH_Icon.png
clothing,00109493a1081282,2,https://dodo.ac/np/images/2/2d/Tweed_Pants_%28Green%29_NH_Icon.png
clothing,00109493a1081282,3,https://dodo.ac/np/images/a/a7/Tweed_Pants_%28Blue%29_NH_Icon.png
clothing,00109493a1081282,4,https://dodo.ac/np/images/5/5e/Tweed_Pants_%28Brown%29_NH_Icon.png
clothing,00109493a1081282,5,https://dodo.ac/np/images/1/12/Tweed_Pants_%28Beige%29_NH_Icon.png
clothing,001c47fc9ded7530,0,https://dodo.ac/np/images/0/08/Patterned_Vinyl_Umbrella_NH_Icon.png
clothing,0020136f0bdddd8a,0,https://dodo.ac/np/images/c/c4/Tennis_Skirt_%28White%29_NH_Icon.png
clothing,0020136f0bdddd8a,1,https://dodo.ac/np/images/e/e4/Tennis_Skirt_%28Pink%29_NH_Icon.png
clothing,0020136f0bdddd8a,2,https://dodo.ac/np/images/e/ef/Tennis_Skirt_%28Light_Blue%29_NH_Icon.png
clothing,0020136f0bdddd8a,3,https://dodo.ac/np/images/c/c3/Tennis_Skirt_%28Navy_Blue%29_NH_Icon.png
clothing,00207f3c7654ed61,0,https://dodo.ac/np/images/9/95/Ski_Goggles_%28Yellow%29_NH_Icon.png
clothing,00207f3c7654ed61,1,https://dodo.ac/np/images/f/fe/Ski_Goggles_%28White%29_NH_Icon.png
clothing,00207f3c7654ed61,2,https://dodo.ac/np/images/9/90/Ski_Goggles_%28Purple%29_NH_Icon.png
clothing,00207f3c7654ed61,3,https://dodo.ac/np/images/6/6a/Ski_Goggles_%28Orange%29_NH_Icon.png
clothing,00207f3c7654ed61,4,https://dodo.ac/np/images/5/5d/Ski_Goggles_%28Green%29_NH_Icon.png
clothing,00207f3c7654ed61,5,https://dodo.ac/np/images/2/21/Ski_Goggles_%28Pink%29_NH_Icon.png
clothing,0046233e1adbf441,0,https://dodo.ac/np/images/3/35/Rad_Power_Skirt_Suit_%28Red%29_NH_Icon.png
clothing,0046233e1adbf441,1,https://dodo.ac/np/images/9/9b/Rad_Power_Skirt_Suit_%28Pink%29_NH_Icon.png
clothing,0046233e1adbf441,2,https://dodo.ac/np/images/d/dc/Rad_Power_Skirt_Suit_%28Yellow%29_NH_Icon.png
clothing,0046233e1adbf441,3,https://dodo.ac/np/images/0/0b/Rad_Power_Skirt_Suit_%28Green%29_NH_Icon.png
clothing,0046233e1adbf441,4,https://dodo.ac/np/images/c/c3/Rad_Power_Skirt_Suit_%28Light_Blue%29_NH_Icon.png
clothing,0046233e1adbf441,5,https://dodo.ac/np/images/7/7f/Rad_Power_Skirt_Suit_%28Blue%29_NH_Icon.png
clothing,0046233e1adbf441,6,https://dodo.ac/np/images/b/be/Rad_Power_Skirt_Suit_%28Purple%29_NH_Icon.png
clothing,00611d42e4df3528,0,https://dodo.ac/np/images/5/55/Striped_Dress_%28Gray%29_NH_Icon.png
clothing,00611d42e4df3528,1,https://dodo.ac/np/images/4/4f/Striped_Dress_%28Black%29_NH_Icon.png
clothing,00611d42e4df3528,2,https://dodo.ac/np/images/b/b5/Striped_Dress_%28Red%29_NH_Icon.png
clothing,00611d42e4df3528,3,https://dodo.ac/np/images/7/79/Striped_Dress_%28Pink%29_NH_Icon.png
clothing,00611d42e4df3528,4,https://dodo.ac/np/images/6/6d/Striped_Dress_%28Orange%29_NH_Icon.png
clothing,00611d42e4df3528,5,https://dodo.ac/np/images/1/1b/Striped_Dress_%28Yellow%29_NH_Icon.png
clothing,00611d42e4df3528,6,https://dodo.ac/np/images/3/36/Striped_Dress_%28Green%29_NH_Icon.png
clothing,00611d42e4df3528,7,https://dodo.ac/np/images/1/18/Striped_Dress_%28Blue%29_NH_Icon.png
clothing,006e58b5c0c82723,0,https://dodo.ac/np/images/3/31/Kimono_Sandals_%28Gray%29_NH_Icon.png
clothing,006e58b5c0c82723,1,https://dodo.ac/np/images/6/64/Kimono_Sandals_%28Black%29_NH_Icon.png
clothing,006e58b5c0c82723,2,https://dodo.ac/np/images/9/9b/Kimono_Sandals_%28Red%29_NH_Icon.png
clothing,006e58b5c0c82723,3,https://dodo.ac/np/images/8/8d/Kimono_Sandals_%28Pink%29_NH_Icon.png
clothing,006e58b5c0c82723,4,https://dodo.ac/np/images/f/f3/Kimono_Sandals_%28Yellow%29_NH_Icon.png
clothing,006e58b5c0c82723,5,https://dodo.ac/np/images/c/c1/Kimono_Sandals_%28Green%29_NH_Icon.png
clothing,006e58b5c0c82723,6,https://dodo.ac/np/images/f/fc/Kimono_Sandals_%28Dark_Blue%29_NH_Icon.png
clothing,006e58b5c0c82723,7,https://dodo.ac/np/images/2/22/Kimono_Sandals_%28Purple%29_NH_Icon.png
clothing,006eca02e4263453,0,https://dodo.ac/np/images/a/a4/Rugby_Uniform_%28Red_%26_White%29_NH_Icon.png
clothing,006eca02e4263453,1,https://dodo.ac/np/images/1/1e/Rugby_Uniform_%28Orange_%26_White%29_NH_Icon.png
clothing,006eca02e4263453,2,https://dodo.ac/np/images/2/23/Rugby_Uniform_%28Green_%26_White%29_NH_Icon.png
clothing,006eca02e4263453,3,https://dodo.ac/np/images/7/78/Rugby_Uniform_%28Blue_%26_White%29_NH_Icon.png
clothing,006eca02e4263453,4,https://dodo.ac/np/images/7/74/Rugby_Uniform_%28Red_%26_Black%29_NH_Icon.png
clothing,006eca02e4263453,5,https://dodo.ac/np/images/a/a9/Rugby_Uniform_%28Orange_%26_Black%29_NH_Icon.png
clothing,006eca02e4263453,6,https://dodo.ac/np/images/8/89/Rugby_Uniform_%28Green_%26_Black%29_NH_Icon.png
clothing,006eca02e4263453,7,https://dodo.ac/np/images/8/84/Rugby_Uniform_%28Blue_%26_Black%29_NH_Icon.png
clothing,01000662f581a998,0,https://dodo.ac/np/images/7/76/Sparkly_Embroidered_Tank_%28Red%29_NH_Icon.png
clothing,01000662f581a998,1,https://dodo.ac/np/images/1/1f/Sparkly_Embroidered_Tank_%28Yellow%29_NH_Icon.png
clothing,01000662f581a998,2,https://dodo.ac/np/images/7/7d/Sparkly_Embroidered_Tank_%28Blue%29_NH_Icon.png
clothing,0102df799eddbc97,0,https://dodo.ac/np/images/4/44/Walking_Shoes_%28Red%29_NH_Icon.png
clothing,0102df799eddbc97,1,https://dodo.ac/np/images/1/12/Walking_Shoes_%28Pink%29_NH_Icon.png
clothing,0102df799eddbc97,2,https://dodo.ac/np/images/b/b9/Walking_Shoes_%28Beige%29_NH_Icon.png
clothing,0104d9f80335e5b5,0,https://dodo.ac/np/images/b/be/Dotted_Knee-High_Socks_%28Gray%29_NH_Icon.png
clothing,0104d9f80335e5b5,1,https://dodo.ac/np/images/d/d7/Dotted_Knee-High_Socks_%28Black%29_NH_Icon.png
clothing,0104d9f80335e5b5,2,https://dodo.ac/np/images/d/d3/Dotted_Knee-High_Socks_%28Yellow%29_NH_Icon.png
clothing,0104d9f80335e5b5,3,https://dodo.ac/np/images/5/58/Dotted_Knee-High_Socks_%28Cyan%29_NH_Icon.png
clothing,011a9054ed53e907,0,https://dodo.ac/np/images/b/bd/Vinyl_Umbrella_NH_Icon.png
clothing,013c26f7dd22651a,0,https://dodo.ac/np/images/d/d8/Gym_Tee_%28Black%29_NH_Icon.png
clothing,013c26f7dd22651a,1,https://dodo.ac/np/images/c/cf/Gym_Tee_%28Red%29_NH_Icon.png
clothing,013c26f7dd22651a,2,https://dodo.ac/np/images/4/4e/Gym_Tee_%28Green%29_NH_Icon.png
clothing,013c26f7dd22651a,3,https://dodo.ac/np/images/f/f7/Gym_Tee_%28Blue%29_NH_Icon.png
clothing,015fc0371703fe2f,0,https://dodo.ac/np/images/b/b6/Sweatshirt_%28Gray%29_NH_Icon.png
clothing,015fc0371703fe2f,1,https://dodo.ac/np/images/4/4d/Sweatshirt_%28Red%29_NH_Icon.png
clothing,015fc0371703fe2f,2,https://dodo.ac/np/images/e/ee/Sweatshirt_%28Yellow%29_NH_Icon.png
clothing,015fc0371703fe2f,3,https://dodo.ac/np/images/e/ed/Sweatshirt_%28Green%29_NH_Icon.png
clothing,015fc0371703fe2f,4,https://dodo.ac/np/images/7/71/Sweatshirt_%28Blue%29_NH_Icon.png
clothing,015fc0371703fe2f,5,https://dodo.ac/np/images/7/7c/Sweatshirt_%28Purple%29_NH_Icon.png
clothing,01b17f67cf694d8f,0,https://dodo.ac/np/images/b/b9/Square_Glasses_%28Gray%29_NH_Icon.png
clothing,01b17f67cf694d8f,1,https://dodo.ac/np/images/d/d8/Square_Glasses_%28Black%29_NH_Icon.png
clothing,01b17f67cf694d8f,2,https://dodo.ac/np/images/6/6e/Square_Glasses_%28Blue%29_NH_Icon.png
clothing,01b17f67cf694d8f,3,https://dodo.ac/np/images/2/2b/Square_Glasses_%28Brown%29_NH_Icon.png
clothing,01e015b00726dfc5,0,https://dodo.ac/np/images/1/10/Baseball_Shirt_%28White%29_NH_Icon.png
clothing,01e015b00726dfc5,1,https://dodo.ac/np/images/8/8e/Baseball_Shirt_%28Gray%29_NH_Icon.png
clothing,01e015b00726dfc5,2,https://dodo.ac/np/images/8/86/Baseball_Shirt_%28Black%29_NH_Icon.png
clothing,01e015b00726dfc5,3,https://dodo.ac/np/images/5/54/Baseball_Shirt_%28Red%29_NH_Icon.png
clothing,01e015b00726dfc5,4,https://dodo.ac/np/images/8/82/Baseball_Shirt_%28Yellow%29_NH_Icon.png
clothing,01e015b00726dfc5,5,https://dodo.ac/np/images/d/d3/Baseball_Shirt_%28Navy_Blue%29_NH_Icon.png
clothing,01f1b8b7b8bc215d,0,https://dodo.ac/np/images/a/a7/Folk_Shirt_%28Red%29_NH_Icon.png
clothing,01f1b8b7b8bc215d,1,https://dodo.ac/np/images/1/1a/Folk_Shirt_%28Blue%29_NH_Icon.png
clothing,01f1b8b7b8bc215d,2,https://dodo.ac/np/images/2/22/Folk_Shirt_%28Brown%29_NH_Icon.png
clothing,0201a1bc85a273c5,0,https://dodo.ac/np/images/1/18/Safety_Helmet_with_Lamp_%28Black%29_NH_Icon.png
clothing,0201a1bc85a273c5,1,https://dodo.ac/np/images/3/35/Safety_Helmet_with_Lamp_%28Orange%29_NH_Icon.png
clothing,0201a1bc85a273c5,2,https://dodo.ac/np/images/7/7c/Safety_Helmet_with_Lamp_%28Yellow%29_NH_Icon.png
clothing,0201a1bc85a273c5,3,https://dodo.ac/np/images/a/a5/Safety_Helmet_with_Lamp_%28Green%29_NH_Icon.png
clothing,0201a1bc85a273c5,4,https://dodo.ac/np/images/1/11/Safety_Helmet_with_Lamp_%28Blue%29_NH_Icon.png
clothing,029e63de0c7368cb,0,https://dodo.ac/np/images/4/4c/Explorer_Shorts_%28Beige%29_NH_Icon.png
clothing,029e63de0c7368cb,1,https://dodo.ac/np/images/d/d3/Explorer_Shorts_%28Avocado%29_NH_Icon.png
clothing,029e63de0c7368cb,2,https://dodo.ac/np/images/7/72/Explorer_Shorts_%28Blue%29_NH_Icon.png
clothing,029e63de0c7368cb,3,https://dodo.ac/np/images/c/cb/Explorer_Shorts_%28Camel%29_NH_Icon.png
clothing,02d5b28a3e0f6bd6,0,https://dodo.ac/np/images/1/11/Flight-Crew_Uniform_%28Gray%29_NH_Icon.png
clothing,02d5b28a3e0f6bd6,1,https://dodo.ac/np/images/4/49/Flight-Crew_Uniform_%28Black%29_NH_Icon.png
clothing,02d5b28a3e0f6bd6,2,https://dodo.ac/np/images/6/67/Flight-Crew_Uniform_%28Red%29_NH_Icon.png
clothing,02d5b28a3e0f6bd6,3,https://dodo.ac/np/images/5/54/Flight-Crew_Uniform_%28Light_Blue%29_NH_Icon.png
clothing,02d5b28a3e0f6bd6,4,https://dodo.ac/np/images/2/2a/Flight-Crew_Uniform_%28Navy_Blue%29_NH_Icon.png
clothing,02eb2f4b7bef03f5,0,https://dodo.ac/np/images/1/1f/Pleather_Shoulder_Bag_%28Navy_Blue%29_NH_Icon.png
clothing,02eb2f4b7bef03f5,1,https://dodo.ac/np/images/8/8a/Pleather_Shoulder_Bag_%28Brown%29_NH_Icon.png
clothing,02f3baab25545b3c,0,https://dodo.ac/np/images/e/e1/Baby_Romper_%28Baby_Pink%29_NH_Icon.png
clothing,02f3baab25545b3c,1,https://dodo.ac/np/images/8/87/Baby_Romper_%28Baby_Purple%29_NH_Icon.png
clothing,02f3baab25545b3c,2,https://dodo.ac/np/images/a/a7/Baby_Romper_%28Baby_Orange%29_NH_Icon.png
clothing,02f3baab25545b3c,3,https://dodo.ac/np/images/b/bb/Baby_Romper_%28Baby_Yellow%29_NH_Icon.png
clothing,02f3baab25545b3c,4,https://dodo.ac/np/images/6/6f/Baby_Romper_%28Baby_Green%29_NH_Icon.png
clothing,02f3baab25545b3c,5,https://dodo.ac/np/images/f/ff/Baby_Romper_%28Baby_Mint%29_NH_Icon.png
clothing,02f3baab25545b3c,6,https://dodo.ac/np/images/5/56/Baby_Romper_%28Baby_Blue%29_NH_Icon.png
clothing,02f3baab25545b3c,7,https://dodo.ac/np/images/0/0f/Baby_Romper_%28Baby_Gray%29_NH_Icon.png
clothing,02fe2b73b5403cbf,0,https://dodo.ac/np/images/b/bc/Ribbon_%28White%29_NH_Icon.png
clothing,02fe2b73b5403cbf,1,https://dodo.ac/np/images/1/1f/Ribbon_%28Black%29_NH_Icon.png
clothing,02fe2b73b5403cbf,2,https://dodo.ac/np/images/6/66/Ribbon_%28Red%29_NH_Icon.png
clothing,02fe2b73b5403cbf,3,https://dodo.ac/np/images/5/54/Ribbon_%28Pink%29_NH_Icon.png
clothing,02fe2b73b5403cbf,4,https://dodo.ac/np/images/e/ec/Ribbon_%28Orange%29_NH_Icon.png
clothing,02fe2b73b5403cbf,5,https://dodo.ac/np/images/b/b0/Ribbon_%28Yellow%29_NH_Icon.png
clothing,02fe2b73b5403cbf,6,https://dodo.ac/np/images/9/9c/Ribbon_%28Green%29_NH_Icon.png
clothing,02fe2b73b5403cbf,7,https://dodo.ac/np/images/d/df/Ribbon_%28Blue%29_NH_Icon.png
clothing,03207671a2b0ef1a,0,https://dodo.ac/np/images/d/d0/Flower_Sandals_%28White%29_NH_Icon.png
clothing,03207671a2b0ef1a,1,https://dodo.ac/np/images/7/73/Flower_Sandals_%28Black%29_NH_Icon.png
clothing,03207671a2b0ef1a,2,https://dodo.ac/np/images/2/27/Flower_Sandals_%28Pink%29_NH_Icon.png
clothing,03207671a2b0ef1a,3,https://dodo.ac/np/images/d/d4/Flower_Sandals_%28Yellow%29_NH_Icon.png
clothing,03207671a2b0ef1a,4,https://dodo.ac/np/images/1/1d/Flower_Sandals_%28Green%29_NH_Icon.png
clothing,03207671a2b0ef1a,5,https://dodo.ac/np/images/e/e6/Flower_Sandals_%28Blue%29_NH_Icon.png
clothing,03207671a2b0ef1a,6,https://dodo.ac/np/images/3/34/Flower_Sandals_%28Purple%29_NH_Icon.png
clothing,0325978849afa49d,0,https://dodo.ac/np/images/0/0a/Frog_Cap_%28Green%29_NH_Icon.png
clothing,0325978849afa49d,1,https://dodo.ac/np/images/a/aa/Frog_Cap_%28Red%29_NH_Icon.png
clothing,0325978849afa49d,2,https://dodo.ac/np/images/f/f5/Frog_Cap_%28Yellow%29_NH_Icon.png
clothing,0325978849afa49d,3,https://dodo.ac/np/images/a/a7/Frog_Cap_%28Blue%29_NH_Icon.png
clothing,037f82212abb7826,0,https://dodo.ac/np/images/0/00/Simple_Sunglasses_%28Black%29_NH_Icon.png
clothing,037f82212abb7826,1,https://dodo.ac/np/images/4/4f/Simple_Sunglasses_%28Red%29_NH_Icon.png
clothing,037f82212abb7826,2,https://dodo.ac/np/images/4/40/Simple_Sunglasses_%28Orange%29_NH_Icon.png
clothing,037f82212abb7826,3,https://dodo.ac/np/images/0/0a/Simple_Sunglasses_%28Yellow%29_NH_Icon.png
clothing,037f82212abb7826,4,https://dodo.ac/np/images/e/e7/Simple_Sunglasses_%28Lime%29_NH_Icon.png
clothing,037f82212abb7826,5,https://dodo.ac/np/images/3/3b/Simple_Sunglasses_%28White%29_NH_Icon.png
clothing,03bb089a460d7c55,0,https://dodo.ac/np/images/6/64/Coveralls_with_Arm_Covers_%28Pink%29_NH_Icon.png
clothing,03bb089a460d7c55,1,https://dodo.ac/np/images/5/54/Coveralls_with_Arm_Covers_%28Orange%29_NH_Icon.png
clothing,03bb089a460d7c55,2,https://dodo.ac/np/images/2/24/Coveralls_with_Arm_Covers_%28Green%29_NH_Icon.png
clothing,03bb089a460d7c55,3,https://dodo.ac/np/images/b/be/Coveralls_with_Arm_Covers_%28Blue%29_NH_Icon.png
clothing,03bb089a460d7c55,4,https://dodo.ac/np/images/0/03/Coveralls_with_Arm_Covers_%28Purple%29_NH_Icon.png
clothing,03db5c728993df05,0,https://dodo.ac/np/images/2/20/Purple_Hyacinth_Crown_NH_Icon.png
clothing,03e85506ab2486f7,0,https://dodo.ac/np/images/a/a1/Simple_Backpack_%28Camel%29_NH_Icon.png
clothing,03e85506ab2486f7,1,https://dodo.ac/np/images/4/40/Simple_Backpack_%28Gray%29_NH_Icon.png
clothing,03e85506ab2486f7,2,https://dodo.ac/np/images/f/f3/Simple_Backpack_%28Black%29_NH_Icon.png
clothing,03f03f659d7ceb18,0,https://dodo.ac/np/images/8/89/Punk_Pants_%28Red%29_NH_Icon.png
clothing,03f03f659d7ceb18,1,https://dodo.ac/np/images/f/fc/Punk_Pants_%28Green%29_NH_Icon.png
clothing,03f03f659d7ceb18,2,https://dodo.ac/np/images/8/81/Punk_Pants_%28Blue%29_NH_Icon.png
clothing,03f03f659d7ceb18,3,https://dodo.ac/np/images/1/14/Punk_Pants_%28Purple%29_NH_Icon.png
clothing,03f3ce4061a993a6,0,https://dodo.ac/np/images/1/1e/Shallow_Knit_Cap_%28Gray%29_NH_Icon.png
clothing,03f3ce4061a993a6,1,https://dodo.ac/np/images/f/f8/Shallow_Knit_Cap_%28Red%29_NH_Icon.png
clothing,03f3ce4061a993a6,2,https://dodo.ac/np/images/5/56/Shallow_Knit_Cap_%28Green%29_NH_Icon.png
clothing,03f3ce4061a993a6,3,https://dodo.ac/np/images/f/f0/Shallow_Knit_Cap_%28Navy_Blue%29_NH_Icon.png
clothing,03f3ce4061a993a6,4,https://dodo.ac/np/images/b/be/Shallow_Knit_Cap_%28Purple%29_NH_Icon.png
clothing,03f3ce4061a993a6,5,https://dodo.ac/np/images/c/c1/Shallow_Knit_Cap_%28Brown%29_NH_Icon.png
clothing,03f3ce4061a993a6,6,https://dodo.ac/np/images/7/70/Shallow_Knit_Cap_%28Beige%29_NH_Icon.png
clothing,03f83dba0057db74,0,https://dodo.ac/np/images/2/25/DAL_Apron_NH_Icon.png
clothing,047744714d583b91,0,https://dodo.ac/np/images/4/4b/Football_Pants_%28White%29_NH_Icon.png
clothing,047744714d583b91,1,https://dodo.ac/np/images/8/86/Football_Pants_%28Black%29_NH_Icon.png
clothing,047744714d583b91,2,https://dodo.ac/np/images/b/ba/Football_Pants_%28Berry_Red%29_NH_Icon.png
clothing,047744714d583b91,3,https://dodo.ac/np/images/3/37/Football_Pants_%28Red%29_NH_Icon.png
clothing,047744714d583b91,4,https://dodo.ac/np/images/2/2d/Football_Pants_%28Yellow%29_NH_Icon.png
clothing,047744714d583b91,5,https://dodo.ac/np/images/0/06/Football_Pants_%28Green%29_NH_Icon.png
clothing,047744714d583b91,6,https://dodo.ac/np/images/d/d3/Football_Pants_%28Turquoise%29_NH_Icon.png
clothing,047744714d583b91,7,https://dodo.ac/np/images/b/b7/Football_Pants_%28Blue%29_NH_Icon.png
clothing,04892b76022e3325,0,https://dodo.ac/np/images/8/8b/Batter%27s_Helmet_%28Orange%29_NH_Icon.png
clothing,04892b76022e3325,1,https://dodo.ac/np/images/1/1b/Batter%27s_Helmet_%28Yellow%29_NH_Icon.png
clothing,04892b76022e3325,2,https://dodo.ac/np/images/b/b3/Batter%27s_Helmet_%28Red%29_NH_Icon.png
clothing,04892b76022e3325,3,https://dodo.ac/np/images/c/cc/Batter%27s_Helmet_%28Green%29_NH_Icon.png
clothing,04892b76022e3325,4,https://dodo.ac/np/images/4/4f/Batter%27s_Helmet_%28Navy_Blue%29_NH_Icon.png
clothing,04990b5270f712cb,0,https://dodo.ac/np/images/a/ab/Outdoor_Hat_%28Red%29_NH_Icon.png
clothing,04990b5270f712cb,1,https://dodo.ac/np/images/1/16/Outdoor_Hat_%28Orange%29_NH_Icon.png
clothing,04990b5270f712cb,2,https://dodo.ac/np/images/0/0f/Outdoor_Hat_%28Yellow%29_NH_Icon.png
clothing,04990b5270f712cb,3,https://dodo.ac/np/images/f/ff/Outdoor_Hat_%28Green%29_NH_Icon.png
clothing,04990b5270f712cb,4,https://dodo.ac/np/images/c/c9/Outdoor_Hat_%28Light_Blue%29_NH_Icon.png
clothing,04990b5270f712cb,5,https://dodo.ac/np/images/7/75/Outdoor_Hat_%28Blue%29_NH_Icon.png
clothing,04990b5270f712cb,6,https://dodo.ac/np/images/8/82/Outdoor_Hat_%28Purple%29_NH_Icon.png
clothing,04990b5270f712cb,7,https://dodo.ac/np/images/3/35/Outdoor_Hat_%28Beige%29_NH_Icon.png
clothing,04b973191f4ae47b,0,https://dodo.ac/np/images/3/39/Paradise_Planning_Shirt_NH_Icon.png
clothing,04cb09365e3505e5,0,https://dodo.ac/np/images/2/26/Gaucho_Pants_%28Gray%29_NH_Icon.png
clothing,04cb09365e3505e5,1,https://dodo.ac/np/images/4/4c/Gaucho_Pants_%28Pink%29_NH_Icon.png
clothing,04cb09365e3505e5,2,https://dodo.ac/np/images/a/af/Gaucho_Pants_%28Avocado%29_NH_Icon.png
clothing,04cb09365e3505e5,3,https://dodo.ac/np/images/e/e4/Gaucho_Pants_%28Blue%29_NH_Icon.png
clothing,04cb09365e3505e5,4,https://dodo.ac/np/images/7/7a/Gaucho_Pants_%28Brown%29_NH_Icon.png
clothing,04d87793147155ff,0,https://dodo.ac/np/images/1/1a/Fairy-Tale_Dress_%28Red%29_NH_Icon.png
clothing,04d87793147155ff,1,https://dodo.ac/np/images/5/5d/Fairy-Tale_Dress_%28Pink%29_NH_Icon.png
clothing,04d87793147155ff,2,https://dodo.ac/np/images/0/02/Fairy-Tale_Dress_%28Orange%29_NH_Icon.png
clothing,04d87793147155ff,3,https://dodo.ac/np/images/f/f8/Fairy-Tale_Dress_%28Yellow%29_NH_Icon.png
clothing,04d87793147155ff,4,https://dodo.ac/np/images/6/6d/Fairy-Tale_Dress_%28Light_Green%29_NH_Icon.png
clothing,04d87793147155ff,5,https://dodo.ac/np/images/4/48/Fairy-Tale_Dress_%28Green%29_NH_Icon.png
clothing,04d87793147155ff,6,https://dodo.ac/np/images/c/c6/Fairy-Tale_Dress_%28Light_Blue%29_NH_Icon.png
clothing,04d87793147155ff,7,https://dodo.ac/np/images/b/bb/Fairy-Tale_Dress_%28Blue%29_NH_Icon.png
clothing,04da4c3d25a17fe1,0,https://dodo.ac/np/images/2/29/Full-Body_Tights_%28White%29_NH_Icon.png
clothing,04da4c3d25a17fe1,1,https://dodo.ac/np/images/f/fb/Full-Body_Tights_%28Silver%29_NH_Icon.png
clothing,04da4c3d25a17fe1,2,https://dodo.ac/np/images/4/47/Full-Body_Tights_%28Black%29_NH_Icon.png
clothing,04da4c3d25a17fe1,3,https://dodo.ac/np/images/7/71/Full-Body_Tights_%28Red%29_NH_Icon.png
clothing,04da4c3d25a17fe1,4,https://dodo.ac/np/images/3/30/Full-Body_Tights_%28Pink%29_NH_Icon.png
clothing,04da4c3d25a17fe1,5,https://dodo.ac/np/images/6/61/Full-Body_Tights_%28Gold%29_NH_Icon.png
clothing,04da4c3d25a17fe1,6,https://dodo.ac/np/images/5/5f/Full-Body_Tights_%28Green%29_NH_Icon.png
clothing,04da4c3d25a17fe1,7,https://dodo.ac/np/images/4/42/Full-Body_Tights_%28Blue%29_NH_Icon.png
clothing,04f7b81a828ee6f0,0,https://dodo.ac/np/images/4/4b/Bubblegum_%28White%29_NH_Icon.png
clothing,04f7b81a828ee6f0,1,https://dodo.ac/np/images/1/1a/Bubblegum_%28Pink%29_NH_Icon.png
clothing,04f7b81a828ee6f0,2,https://dodo.ac/np/images/a/ae/Bubblegum_%28Yellow%29_NH_Icon.png
clothing,04f7b81a828ee6f0,3,https://dodo.ac/np/images/2/29/Bubblegum_%28Green%29_NH_Icon.png
clothing,04f7b81a828ee6f0,4,https://dodo.ac/np/images/6/67/Bubblegum_%28Blue%29_NH_Icon.png
clothing,056f0a40eea7060a,0,https://dodo.ac/np/images/6/62/Rain_Boots_%28Black%29_NH_Icon.png
clothing,056f0a40eea7060a,1,https://dodo.ac/np/images/2/27/Rain_Boots_%28Red%29_NH_Icon.png
clothing,056f0a40eea7060a,2,https://dodo.ac/np/images/c/c2/Rain_Boots_%28Pink%29_NH_Icon.png
clothing,056f0a40eea7060a,3,https://dodo.ac/np/images/f/f3/Rain_Boots_%28Yellow%29_NH_Icon.png
clothing,056f0a40eea7060a,4,https://dodo.ac/np/images/e/e5/Rain_Boots_%28Green%29_NH_Icon.png
clothing,056f0a40eea7060a,5,https://dodo.ac/np/images/1/10/Rain_Boots_%28Blue%29_NH_Icon.png
clothing,056f0a40eea7060a,6,https://dodo.ac/np/images/7/73/Rain_Boots_%28Purple%29_NH_Icon.png
clothing,056f0a40eea7060a,7,https://dodo.ac/np/images/5/56/Rain_Boots_%28Beige%29_NH_Icon.png
clothing,058616df4898ef08,0,https://dodo.ac/np/images/e/e1/Round_Tinted_Shades_%28Brown%29_NH_Icon.png
clothing,058616df4898ef08,1,https://dodo.ac/np/images/f/fd/Round_Tinted_Shades_%28Light_Brown%29_NH_Icon.png
clothing,058616df4898ef08,2,https://dodo.ac/np/images/2/23/Round_Tinted_Shades_%28Green%29_NH_Icon.png
clothing,058616df4898ef08,3,https://dodo.ac/np/images/7/78/Round_Tinted_Shades_%28Dark_Brown%29_NH_Icon.png
clothing,05894783593ba75c,0,https://dodo.ac/np/images/a/a2/Rubber_Half_Apron_%28Blue%29_NH_Icon.png
clothing,05894783593ba75c,1,https://dodo.ac/np/images/f/f9/Rubber_Half_Apron_%28Orange%29_NH_Icon.png
clothing,05894783593ba75c,2,https://dodo.ac/np/images/e/e0/Rubber_Half_Apron_%28White%29_NH_Icon.png
clothing,05c3d0d4608185a0,0,https://dodo.ac/np/images/1/17/Furoshiki_Bag_%28Green%29_NH_Icon.png
clothing,05c3d0d4608185a0,1,https://dodo.ac/np/images/4/4b/Furoshiki_Bag_%28White%29_NH_Icon.png
clothing,05c3d0d4608185a0,2,https://dodo.ac/np/images/b/bc/Furoshiki_Bag_%28Red%29_NH_Icon.png
clothing,05c3d0d4608185a0,3,https://dodo.ac/np/images/9/93/Furoshiki_Bag_%28Purple%29_NH_Icon.png
clothing,05c3d0d4608185a0,4,https://dodo.ac/np/images/6/63/Furoshiki_Bag_%28Blue%29_NH_Icon.png
clothing,05c3d0d4608185a0,5,https://dodo.ac/np/images/d/d8/Furoshiki_Bag_%28Gold%29_NH_Icon.png
clothing,060f36a6bea17e7c,0,https://dodo.ac/np/images/7/7c/Scholar%27s_Hat_%28Red%29_NH_Icon.png
clothing,060f36a6bea17e7c,1,https://dodo.ac/np/images/7/77/Scholar%27s_Hat_%28Yellow%29_NH_Icon.png
clothing,060f36a6bea17e7c,2,https://dodo.ac/np/images/f/f2/Scholar%27s_Hat_%28Green%29_NH_Icon.png
clothing,060f36a6bea17e7c,3,https://dodo.ac/np/images/2/2e/Scholar%27s_Hat_%28Blue%29_NH_Icon.png
clothing,0654089a9ace4229,0,https://dodo.ac/np/images/1/1c/Ink_Tank_NH_Icon.png
